institution,city,region,sector,first,initials,last
UC San Diego,San Diego CA,California,Soc,jan,peter,kleissl
UC San Diego,San Diego CA,California,Hist-Ped-Psi,scott,r,klemmer
UC San Diego,San Diego CA,California,Bio,karen,m,kling
UC San Diego,San Diego CA,California,Hist-Ped-Psi,robert, kluender
UC San Diego,San Diego CA,California,Med,kirk,u,knowlton
UC San Diego,San Diego CA,California,Med,leslie,m,kobayashi
UC San Diego,San Diego CA,California,Agr,joshua,r,kohn
UC San Diego,San Diego CA,California,Med,elizabeth,a,komives
UC San Diego,San Diego CA,California,Bio,takaki, komiyama
UC San Diego,San Diego CA,California,Math,ivana, komunjer
UC San Diego,San Diego CA,California,Phys,yuko, kono
UC San Diego,San Diego CA,California,Math,quinn,morgan,konopacky
UC San Diego,San Diego CA,California,Hum,todd,curtis,kontje
UC San Diego,San Diego CA,California,Med,bobby,s,korn
UC San Diego,San Diego CA,California,Math,john,b,kosmatka
UC San Diego,San Diego CA,California,Math,farinaz, koushanfar
UC San Diego,San Diego CA,California,Med,andrew,charles,krakowski
UC San Diego,San Diego CA,California,Phys,sergei, krasheninnikov
UC San Diego,San Diego CA,California,Soc,ellis,s,krauss
UC San Diego,San Diego CA,California,Med,mary,lee,krinsky
UC San Diego,San Diego CA,California,Econ,viswanathan, krishnan
UC San Diego,San Diego CA,California,Bio,william,b,jr,kristan
UC San Diego,San Diego CA,California,Bio,miroslav, krstic
UC San Diego,San Diego CA,California,Geo,ingolf,heiko,krueger
UC San Diego,San Diego CA,California,Bio,petr, krysl
UC San Diego,San Diego CA,California,Med,grace,h,ku
UC San Diego,San Diego CA,California,Eng-Ind,clifford,paul,kubiak
UC San Diego,San Diego CA,California,Med,julia, kuck
UC San Diego,San Diego CA,California,Bio,anna,andranik,kulidjian
UC San Diego,San Diego CA,California,Phys,andrew,c,kummel
UC San Diego,San Diego CA,California,Chem,carolyn,m,kurle
UC San Diego,San Diego CA,California,Med,razelle, kurzrock
UC San Diego,San Diego CA,California,Phys,julius, kuti
UC San Diego,San Diego CA,California,Eng-Ind,duygu, kuzum
UC San Diego,San Diego CA,California,Soc,nancy,haekyung,kwak
UC San Diego,San Diego CA,California,Med,daphne,yvette,md,lacoursiere
UC San Diego,San Diego CA,California,Med,andrea,zauderer,la croix
UC San Diego,San Diego CA,California,Soc,david,a,lake
UC San Diego,San Diego CA,California,Med,john,j,lamberti
UC San Diego,San Diego CA,California,Eng-Ind,gert, lanckriet
UC San Diego,San Diego CA,California,Phys,francesco, lanza di scalea
UC San Diego,San Diego CA,California,Math,juan,c,lasheras
UC San Diego,San Diego CA,California,Bio,shannon,marie,lauberth
UC San Diego,San Diego CA,California,Med,louise,chang,md,laurent
UC San Diego,San Diego CA,California,Med,shelley,m,lawrence
UC San Diego,San Diego CA,California,Chem,dzung,the,le
UC San Diego,San Diego CA,California,Med,jennifer, le
UC San Diego,San Diego CA,California,Eng-Ind,jeanne,g,lee
UC San Diego,San Diego CA,California,Geo,jeffrey,ewing,lee
UC San Diego,San Diego CA,California,Bio,kelly,c,lee
UC San Diego,San Diego CA,California,Med,robert,ankuo,lee
UC San Diego,San Diego CA,California,Med,robert,y,lee
UC San Diego,San Diego CA,California,Bio,susan,jungah,lee
UC San Diego,San Diego CA,California,Med,yupo, lee
UC San Diego,San Diego CA,California,Med,victor,j,legner
UC San Diego,San Diego CA,California,Bio,david,h,lehman
UC San Diego,San Diego CA,California,Econ,bruce,n,lehmann
UC San Diego,San Diego CA,California,Math,melvin, leok
UC San Diego,San Diego CA,California,Med,stephanie,ann,leonard
UC San Diego,San Diego CA,California,Hum,seth, lerer
UC San Diego,San Diego CA,California,Math,sorin, lerner
UC San Diego,San Diego CA,California,Math,daniel,j,lesser
UC San Diego,San Diego CA,California,Hist-Ped-Psi,stephanie,l,lessig
UC San Diego,San Diego CA,California,Med,amy,nicole,leu
UC San Diego,San Diego CA,California,Med,shelby,c,leuin
UC San Diego,San Diego CA,California,Med,albert,y,leung
UC San Diego,San Diego CA,California,Med,michael,l,levy
UC San Diego,San Diego CA,California,Math,roger,philip,levy
UC San Diego,San Diego CA,California,Hum,thomas,e,levy
UC San Diego,San Diego CA,California,Soc,kevin,m,lewis
UC San Diego,San Diego CA,California,Hum,pinghui, liao
UC San Diego,San Diego CA,California,Bio,david,nathan,lieberman
UC San Diego,San Diego CA,California,Hist-Ped-Psi,jamie,g,lien
UC San Diego,San Diego CA,California,Med,dustin,michael,lillie
UC San Diego,San Diego CA,California,Math,bill, lin
UC San Diego,San Diego CA,California,Med,grace,yanping,lin
UC San Diego,San Diego CA,California,Bio,jonathan,h,lin
UC San Diego,San Diego CA,California,Phys,katja, lindenberg
UC San Diego,San Diego CA,California,Med,scott,m,lippman
UC San Diego,San Diego CA,California,Hist-Ped-Psi,zephon,darnell,lister
UC San Diego,San Diego CA,California,Med,irene, litvan
UC San Diego,San Diego CA,California,Med,jun, liu
UC San Diego,San Diego CA,California,Bio,thomas,taoming,liu
UC San Diego,San Diego CA,California,Chem,zhaowei, liu
UC San Diego,San Diego CA,California,Eng-Ind,stefan,g,llewellyn smith
UC San Diego,San Diego CA,California,Eng-Ind,yuhwa, lo
UC San Diego,San Diego CA,California,Med,cathy,l,logan
UC San Diego,San Diego CA,California,Phys,kenneth,j h,loh
UC San Diego,San Diego CA,California,Phys,vitaliy, lomakin
UC San Diego,San Diego CA,California,Med,joseph,t,lonergan
UC San Diego,San Diego CA,California,Med,rohit, loomba
UC San Diego,San Diego CA,California,Hum,margaret,anne,loose
UC San Diego,San Diego CA,California,Math,shachar, lovett
UC San Diego,San Diego CA,California,Bio,andrew,m,lowy
UC San Diego,San Diego CA,California,Math,robert, lugannani
UC San Diego,San Diego CA,California,Med,emily,s,lukacz
UC San Diego,San Diego CA,California,Med,ottar,viker,lunde
UC San Diego,San Diego CA,California,Phys,jian, luo
UC San Diego,San Diego CA,California,Bio,binh,t,ly
UC San Diego,San Diego CA,California,Bio,joseph,david,ma
UC San Diego,San Diego CA,California,Bio,eduardo,r,macagno
UC San Diego,San Diego CA,California,Econ,mark,joseph,machina
UC San Diego,San Diego CA,California,Bio,donald,i,macleod
UC San Diego,San Diego CA,California,Med,michael,m,madani
UC San Diego,San Diego CA,California,Med,sarah,j,madison
UC San Diego,San Diego CA,California,Med,richard,p,madsen
UC San Diego,San Diego CA,California,Bio,mahmood,frootan,mafee
UC San Diego,San Diego CA,California,Med,marisa,monique,magana
UC San Diego,San Diego CA,California,Med,ehtisham, mahmud
UC San Diego,San Diego CA,California,Med,robert, mak
UC San Diego,San Diego CA,California,Bio,samir,s,makani
UC San Diego,San Diego CA,California,Med,atul, malhotra
UC San Diego,San Diego CA,California,Med,roberto, malinow
UC San Diego,San Diego CA,California,Soc,simeon,s,man
UC San Diego,San Diego CA,California,Bio,jess, mandel
UC San Diego,San Diego CA,California,Med,gerard,r,jr,manecke
UC San Diego,San Diego CA,California,Math,aneesh,vasant,manohar
UC San Diego,San Diego CA,California,Med,gina,j,mansy
UC San Diego,San Diego CA,California,Phys,m,brian,maple
UC San Diego,San Diego CA,California,Med,bess,h,marcus
UC San Diego,San Diego CA,California,Soc,david,r,mares
UC San Diego,San Diego CA,California,Soc,george, mariscal
UC San Diego,San Diego CA,California,Phys,xanthippi, markenscoff
UC San Diego,San Diego CA,California,Med,athina, markou
UC San Diego,San Diego CA,California,Hist-Ped-Psi,becky, marquez
UC San Diego,San Diego CA,California,Bio,martin, marsala
UC San Diego,San Diego CA,California,Med,alison,lesley,marsden
UC San Diego,San Diego CA,California,Med,erin,i,martin
UC San Diego,San Diego CA,California,Med,leslie,m,martin
UC San Diego,San Diego CA,California,Hum,luis, martincabrera
UC San Diego,San Diego CA,California,Med,eliezer, masliah
UC San Diego,San Diego CA,California,Bio,koichi, masuda
UC San Diego,San Diego CA,California,Med,robert,frederick,mattrey
UC San Diego,San Diego CA,California,Med,rachel,irene,mayberry
UC San Diego,San Diego CA,California,Bio,stephen,p,mayfield
UC San Diego,San Diego CA,California,Agr,mark,richard,mayford
UC San Diego,San Diego CA,California,Med,gregory,alan,maynard
UC San Diego,San Diego CA,California,Eng-Ind,julian,john,mcauley
UC San Diego,San Diego CA,California,Med,sarah,e,mcbane
UC San Diego,San Diego CA,California,Eng-Ind,john,scott,mccartney
UC San Diego,San Diego CA,California,Phys,gordon,carlos,mccord
UC San Diego,San Diego CA,California,Math,william,michael,mceneaney
UC San Diego,San Diego CA,California,Eng-Ind,john,austen,mcgreevy
UC San Diego,San Diego CA,California,Soc,craig, mcintosh
UC San Diego,San Diego CA,California,Med,dianne,b,mckay
UC San Diego,San Diego CA,California,Med,marianne,audrey,mckennett
UC San Diego,San Diego CA,California,Phys,kerry,v,mckenzie
UC San Diego,San Diego CA,California,Math,james, mckernan
UC San Diego,San Diego CA,California,Math,joanna,m,mckittrick
UC San Diego,San Diego CA,California,Soc,john,r,mcmurria
UC San Diego,San Diego CA,California,Soc,thomas,matthew,medvetz
UC San Diego,San Diego CA,California,Med,kristin,leigh,mekeel
UC San Diego,San Diego CA,California,Med,loren,kristan,mell
UC San Diego,San Diego CA,California,Bio,pamela,l,mellon
UC San Diego,San Diego CA,California,Med,hal,steven,meltzer
UC San Diego,San Diego CA,California,Med,michel,h,mendler
UC San Diego,San Diego CA,California,Eng-Ind,patrick,philip,mercier
UC San Diego,San Diego CA,California,Agr,mark,k,mercola
UC San Diego,San Diego CA,California,Math,jill,portner,mesirov
UC San Diego,San Diego CA,California,Bio,christian,michae,metallo
UC San Diego,San Diego CA,California,Med,matthew,j,meunier
UC San Diego,San Diego CA,California,Med,brett,cowan,meyer
UC San Diego,San Diego CA,California,Bio,justin,raymond,meyer
UC San Diego,San Diego CA,California,Geo,marc,andre,meyers
UC San Diego,San Diego CA,California,Math,daniele, micciancio
UC San Diego,San Diego CA,California,Med,frederick,edward,millard
UC San Diego,San Diego CA,California,Med,christine,b,miller
UC San Diego,San Diego CA,California,Med,yury, miller
UC San Diego,San Diego CA,California,Bio,paul,j,mills
UC San Diego,San Diego CA,California,Soc,laurence,b,milstein
UC San Diego,San Diego CA,California,Med,jeet, minocha
UC San Diego,San Diego CA,California,Med,anushirvan, minokadeh
UC San Diego,San Diego CA,California,Bio,cynthia,marie,miracle
UC San Diego,San Diego CA,California,Bio,ravinder,k,mittal
UC San Diego,San Diego CA,California,Hum,daisuke, miyao
UC San Diego,San Diego CA,California,Med,christina,l,mnatzaganian
UC San Diego,San Diego CA,California,Med,jun,qin,mo
UC San Diego,San Diego CA,California,Agr,william,charles,mobley
UC San Diego,San Diego CA,California,Bio,royya, modir
UC San Diego,San Diego CA,California,Bio,vitali, moiseenko
UC San Diego,San Diego CA,California,Med,delaram, molkara
UC San Diego,San Diego CA,California,Med,jeremiah,d,momper
UC San Diego,San Diego CA,California,Med,amanda, monahan
UC San Diego,San Diego CA,California,Med,michael,esposit,montazeri
UC San Diego,San Diego CA,California,Med,philippe,r,montgrain
UC San Diego,San Diego CA,California,Chem,shayan, mookherjea
UC San Diego,San Diego CA,California,Chem,bradley,s,moore
UC San Diego,San Diego CA,California,Med,kevin,lawrence,moore
UC San Diego,San Diego CA,California,Med,thomas,r,moore
UC San Diego,San Diego CA,California,Bio,gerald,p,morris
UC San Diego,San Diego CA,California,Med,sheldon, morris
UC San Diego,San Diego CA,California,Eng-Ind,gilberto, mosqueda
UC San Diego,San Diego CA,California,Bio,scott,j,mubarak
UC San Diego,San Diego CA,California,Bio,sunder, mudaliar
UC San Diego,San Diego CA,California,Med,eran,a,mukamel
UC San Diego,San Diego CA,California,Med,scott,richard,mullaney
UC San Diego,San Diego CA,California,Eng-Ind,hidenori, murakami
UC San Diego,San Diego CA,California,Econ,karthik, muralidharan
UC San Diego,San Diego CA,California,Med,james,d,murphy
UC San Diego,San Diego CA,California,Med,kevin,t,murphy
UC San Diego,San Diego CA,California,Agr,cornelis, murre
UC San Diego,San Diego CA,California,Med,charles,william,nager
UC San Diego,San Diego CA,California,Bio,fatta, nahab
UC San Diego,San Diego CA,California,Eng-Ind,farrokh, najmabadi
UC San Diego,San Diego CA,California,Med,jennifer,mariko,namba
UC San Diego,San Diego CA,California,Econ,megumi, naoi
UC San Diego,San Diego CA,California,Hist-Ped-Psi,carla,marie,nappi
UC San Diego,San Diego CA,California,Bio,david,renato,natale
UC San Diego,San Diego CA,California,Hist-Ped-Psi,dana,kay,nelkin
UC San Diego,San Diego CA,California,Bio,mark,peter,nespeca
UC San Diego,San Diego CA,California,Phys,vitali,f,nesterenko
UC San Diego,San Diego CA,California,Med,jeffrey,l,neul
UC San Diego,San Diego CA,California,Med,beverly,j,newhouse
UC San Diego,San Diego CA,California,Soc,kwai,hang,ng
UC San Diego,San Diego CA,California,Med,albert,phan,nguyen
UC San Diego,San Diego CA,California,Med,andrew,d,nguyen
UC San Diego,San Diego CA,California,Med,liem,cong,nguyen
UC San Diego,San Diego CA,California,Med,margaret,b,nguyen
UC San Diego,San Diego CA,California,Geo,quyen,t,nguyen
UC San Diego,San Diego CA,California,Eng-Ind,truong,quang,nguyen
UC San Diego,San Diego CA,California,Econ,simeon,c,nichter
UC San Diego,San Diego CA,California,Hum,sarah,e,nicolazzo
UC San Diego,San Diego CA,California,Math,jiawang, nie
UC San Diego,San Diego CA,California,Bio,james,charles,nieh
UC San Diego,San Diego CA,California,Econ,paul, niehaus
UC San Diego,San Diego CA,California,Med,sanjay,k,nigam
UC San Diego,San Diego CA,California,Math,vincent,r,nijs
UC San Diego,San Diego CA,California,Bio,douglas,a,nitz
UC San Diego,San Diego CA,California,Med,victor,f,nizet
UC San Diego,San Diego CA,California,Hum,sheldon,a,nodelman
UC San Diego,San Diego CA,California,Med,mana,m,parast
UC San Diego,San Diego CA,California,Med,taraneh, paravar
UC San Diego,San Diego CA,California,Soc,steven,martin,parish
UC San Diego,San Diego CA,California,Hum,kyong,dong,park
UC San Diego,San Diego CA,California,Econ,barbara,a,parker
UC San Diego,San Diego CA,California,Hum,max, parra
UC San Diego,San Diego CA,California,Soc,jann,corinne,pasler
UC San Diego,San Diego CA,California,Agr,amy, pasquinelli
UC San Diego,San Diego CA,California,Med,lance,s,patak
UC San Diego,San Diego CA,California,Med,derek,r,patel
UC San Diego,San Diego CA,California,Agr,hemal, patel
UC San Diego,San Diego CA,California,Bio,piyush,m,patel
UC San Diego,San Diego CA,California,Bio,sandip,p,patel
UC San Diego,San Diego CA,California,Eng-Ind,kevin,m,patrick
UC San Diego,San Diego CA,California,Hum,patrick,h,patterson
UC San Diego,San Diego CA,California,Agr,ruth,ellen,patterson
UC San Diego,San Diego CA,California,Med,heather,m,patton
UC San Diego,San Diego CA,California,Eng-Ind,todd,alan,pawlicki
UC San Diego,San Diego CA,California,Soc,david,e,pedersen
UC San Diego,San Diego CA,California,Math,alvaro, pelayo
UC San Diego,San Diego CA,California,Bio,anthony, perricone
UC San Diego,San Diego CA,California,Phys,charles,l,perrin
UC San Diego,San Diego CA,California,Bio,james,c,perry
UC San Diego,San Diego CA,California,Med,jeremy,hodson,pettus
UC San Diego,San Diego CA,California,Math,pavel,arkadjevic,pevzner
UC San Diego,San Diego CA,California,Med,paul,s,phillips
UC San Diego,San Diego CA,California,Med,bretten,d,pickering
UC San Diego,San Diego CA,California,Med,heather,c,pierce
UC San Diego,San Diego CA,California,Bio,lorraine, pillus
UC San Diego,San Diego CA,California,Eng-Ind,jaime,a,pineda
UC San Diego,San Diego CA,California,Bio,kit,j,pogliano
UC San Diego,San Diego CA,California,Chem,kimberly,a,prather
UC San Diego,San Diego CA,California,Med,dolores,helen,pretorius
UC San Diego,San Diego CA,California,Hum,michael,thomas,provence
UC San Diego,San Diego CA,California,Phys,miller,s,puckette
UC San Diego,San Diego CA,California,Eng-Ind,yu, qiao
UC San Diego,San Diego CA,California,Med,jennifer,marie,quartarolo
UC San Diego,San Diego CA,California,Eng-Ind,kevin,b,quest
UC San Diego,San Diego CA,California,Soc,jeffrey,mark,rabin
UC San Diego,San Diego CA,California,Hum,pamela,b,radcliff
UC San Diego,San Diego CA,California,Math,stojan, radic
UC San Diego,San Diego CA,California,Med,karim,timothy,rafaat
UC San Diego,San Diego CA,California,Med,pariza, rahman
UC San Diego,San Diego CA,California,Med,douglas,a,rahn
UC San Diego,San Diego CA,California,Med,ajit,b,raisinghani
UC San Diego,San Diego CA,California,Med,anita, raj
UC San Diego,San Diego CA,California,Med,vilayanur,s,ramachandran
UC San Diego,San Diego CA,California,Math,ravi, ramamoorthi
UC San Diego,San Diego CA,California,Med,sonia,laxmika,ramamoorthy
UC San Diego,San Diego CA,California,Med,rema, raman
UC San Diego,San Diego CA,California,Bio,veerabhadran, ramanathan
UC San Diego,San Diego CA,California,Econ,garey, ramey
UC San Diego,San Diego CA,California,Econ,valerie,a,ramey
UC San Diego,San Diego CA,California,Econ,natalia, ramondo
UC San Diego,San Diego CA,California,Med,gladys,a,ramos
UC San Diego,San Diego CA,California,Med,joe,w,ramsdell
UC San Diego,San Diego CA,California,Med,tariq, rana
UC San Diego,San Diego CA,California,Med,james,michael,randall
UC San Diego,San Diego CA,California,Eng-Ind,padmini, rangamani
UC San Diego,San Diego CA,California,Eng-Ind,bhaskar,d,rao
UC San Diego,San Diego CA,California,Bio,david,h,rapaport
UC San Diego,San Diego CA,California,Econ,james,e,rauch
UC San Diego,San Diego CA,California,Soc,danielle,t,raudenbush
